time,crack_area,max_d
0,0,0
1.64140625,0,0
5.9683715820313,0,0
10.968371582031,0,0
15.968371582031,0,0
20.968371582031,0,0
25.968371582031,0,0
30.968371582031,0,0
35.968371582031,0,0
40.968371582031,0,0
45.968371582031,0,0
50.968371582031,0,0
55.968371582031,0,0
60.968371582031,0,0
65.968371582031,0,0
70.968371582031,0,0
75.968371582031,0,0
80.968371582031,0,0
85.968371582031,0,0
90.968371582031,0,0
95.968371582031,0,0
100.96837158203,0,0
105.96837158203,0,0
110.96837158203,0,0
115.96837158203,0,0
120.96837158203,0,0
125.96837158203,0,0
130.96837158203,0,0
135.96837158203,0,0
140.96837158203,0,0
145.96837158203,0,0
150.96837158203,0,0
155.96837158203,0,0
160.96837158203,0,0
165.96837158203,0,0
170.96837158203,0,0
175.96837158203,0,0
180.96837158203,0,0
185.96837158203,0,0
190.96837158203,0,0
195.96837158203,0,0
200.96837158203,0,0
205.96837158203,0,0
210.96837158203,0,0
215.96837158203,0,0
220.96837158203,0,0
225.96837158203,0,0
230.96837158203,0,0
235.96837158203,0,0
240.96837158203,0,0
245.96837158203,0,0
250.96837158203,0,0
255.96837158203,0,0
260.96837158203,0,0
265.96837158203,0,0
270.96837158203,0,0
275.96837158203,0,0
280.96837158203,0,0
285.96837158203,0,0
290.96837158203,0,0
295.96837158203,0,0
300.96837158203,0,0
305.96837158203,0,0
310.96837158203,0,0
315.96837158203,0,0
320.96837158203,0,0
325.96837158203,0,0
330.96837158203,0,0
335.96837158203,0,0
340.96837158203,0,0
345.96837158203,0,0
350.96837158203,0,0
355.96837158203,0,0
360.96837158203,0,0
365.96837158203,0,0
370.96837158203,0,0
375.96837158203,0,0
380.96837158203,0,0
385.96837158203,0,0
390.96837158203,0,0
395.96837158203,0,0
400.96837158203,0,0
405.96837158203,0,0
410.96837158203,0,0
415.96837158203,0,0
420.96837158203,0,0
425.96837158203,0,0
430.96837158203,0,0
435.96837158203,0,0
440.96837158203,0,0
445.96837158203,0,0
450.96837158203,0,0
455.96837158203,0,0
460.96837158203,0,0
465.96837158203,0,0
470.96837158203,0,0
475.96837158203,0,0
480.96837158203,0,0
485.96837158203,0,0
490.96837158203,0,0
495.96837158203,0,0
500.96837158203,0,0
505.96837158203,0,0
510.96837158203,0,0
515.96837158203,0,0
520.96837158203,0,0
525.96837158203,0,0
530.96837158203,0,0
535.96837158203,0,0
540.96837158203,0,0
545.96837158203,0,0
550.96837158203,0,0
555.96837158203,0,0
560.96837158203,0,0
565.96837158203,0,0
570.96837158203,0,0
575.96837158203,0,0
580.96837158203,0,0
585.96837158203,0,0
590.96837158203,0,0
595.96837158203,0,0
600.96837158203,0,0
605.96837158203,0,0
610.96837158203,0,0
615.96837158203,0,0
620.96837158203,0,0
625.96837158203,0,0
630.96837158203,0,0
635.96837158203,0,0
640.96837158203,0,0
645.96837158203,0,0
650.96837158203,0,0
655.96837158203,0,0
660.96837158203,0,0
665.96837158203,0,0
670.96837158203,0,0
675.96837158203,0,0
680.96837158203,0,0
685.96837158203,0,0
690.96837158203,0,0
695.96837158203,0,0
700.96837158203,0,0
705.96837158203,0,0
710.96837158203,0,0
715.96837158203,0,0
720.96837158203,0,0
725.96837158203,0,0
730.96837158203,0,0
735.96837158203,0,0
740.96837158203,0,0
745.96837158203,0,0
750.96837158203,0,0
755.96837158203,0,0
760.96837158203,0,0
765.96837158203,0,0
770.96837158203,0,0
775.96837158203,0,0
780.96837158203,0,0
785.96837158203,0,0
790.96837158203,0,0
795.96837158203,0,0
800.96837158203,0,0
805.96837158203,0,0
810.96837158203,0,0
815.96837158203,0,0
820.96837158203,0,0
825.96837158203,0,0
830.96837158203,0,0
835.96837158203,0,0
840.96837158203,0,0
845.96837158203,0,0
850.96837158203,0,0
855.96837158203,0,0
860.96837158203,0,0
