time,crack_area,max_d
0,0,0
0.38125,0.042752451222374,0.84828359270286
1.12587890625,0.042765636381456,0.84828359270286
2.5802322387695,0.042782426974132,0.84828359270286
5.2566128730774,0.042815126867082,0.84828359270286
8.2566128730774,0.042906791604168,0.84828359270286
11.256612873077,0.04318821588288,0.84828359270286
14.256612873077,0.043833369674812,0.84828359270286
17.256612873077,0.044342075744746,0.84828359270286
20.256612873077,0.044369813565689,0.84828359270286
23.256612873077,0.044369817260075,0.84828359270286
26.256612873077,0.044382838359693,0.84828359270286
29.256612873077,0.044720180908648,0.84828359270286
32.256612873077,0.044948932376143,0.84828359270286
35.256612873077,0.044974823864804,0.84828359270286
38.256612873077,0.045041011840203,0.84828359270286
41.256612873077,0.045107205505357,0.86654957495691
44.256612873077,0.04514438245501,0.95121634490677
47.256612873077,0.045392228762946,1
50.256612873077,0.045436202618432,1
53.256612873077,0.045437476742559,1
56.256612873077,0.04543865128002,1
59.256612873077,0.045441475418876,1
62.256612873077,0.045444530003559,1
65.256612873077,0.045444555546986,1
68.256612873077,0.045445110391609,1
71.256612873077,0.045448116587178,1
74.256612873077,0.045458248117402,1
77.256612873077,0.04550106247648,1
80.256612873077,0.045694448597798,1
83.256612873077,0.046186619383064,1
86.256612873077,0.046932735640812,1
86.401144123077,0.047007540820833,1
86.407491779327,0.047015217179802,1
86.416265583038,0.047073115304423,1
86.418649768829,0.04717051979717,1
86.419245815277,0.04726372013927,1
86.419700300694,0.04771031129346,1
86.420587967522,0.048240120494127,1
86.422321691798,0.048911682124454,1
86.425707872023,0.050067481301714,1
86.432321505275,0.050994703496349,1
86.439097768853,0.051521665418994,1
86.443332933589,0.052161499652233,1
86.444656422569,0.052789260484008,1
86.445417428733,0.053226298808189,1
86.44604815395,0.05362680435982,1
86.446977116552,0.054281947166858,1
86.447747044795,0.054695218570504,1
86.449250810896,0.055352427327422,1
86.450252294467,0.055686791735763,1
86.452087946445,0.056146064990118,1
86.45331046057,0.056389950835761,1
86.455551246676,0.05679036130221,1
86.45992778204,0.057331319362444,1
86.468475702673,0.05748786909587,1
86.485170860158,0.057492468436718,1
86.517778589621,0.057493275520938,1
86.581465561229,0.057548363609032,1
86.70585417765,0.057603869235693,1
