time,crack_area,max_d
0,0,0
0.820703125,0.020350543129496,0.8066931378417
3.3252902984619,0.020373614592791,0.8066931378417
8.2566128730774,0.02039619746608,0.8066931378417
13.256612873077,0.02047363218691,0.8066931378417
18.256612873077,0.02055494941542,0.8066931378417
23.256612873077,0.02055640326247,0.8066931378417
28.256612873077,0.020638390381676,0.8066931378417
33.256612873077,0.02067309980653,0.8066931378417
38.256612873077,0.020721855787435,0.8066931378417
43.256612873077,0.020896547129974,0.8066931378417
48.256612873077,0.021025828512908,0.8066931378417
53.256612873077,0.021026241678479,0.8066931378417
58.256612873077,0.021026388255313,0.8066931378417
63.256612873077,0.021029291706123,0.8066931378417
68.256612873077,0.021031483077748,0.8066931378417
73.256612873077,0.021034421807424,0.8066931378417
78.256612873077,0.021057445103491,0.8066931378417
83.256612873077,0.021154278116981,0.8066931378417
88.256612873077,0.021247794224271,0.8066931378417
93.256612873077,0.021258170932105,0.8066931378417
98.256612873077,0.021260247025654,0.8066931378417
103.25661287308,0.021272061238332,0.8066931378417
108.25661287308,0.021294219632435,0.8066931378417
113.25661287308,0.021294910439039,0.8066931378417
118.25661287308,0.021295723603767,0.8066931378417
123.25661287308,0.021295723603767,0.8066931378417
128.25661287308,0.021295825665054,0.8066931378417
133.25661287308,0.021295841977723,0.8066931378417
138.25661287308,0.021296473023815,0.8066931378417
143.25661287308,0.021297197407689,0.8066931378417
148.25661287308,0.02129773027239,0.8066931378417
153.25661287308,0.021299974873563,0.8066931378417
158.25661287308,0.021370054679902,0.8066931378417
163.25661287308,0.021444332976738,0.8066931378417
168.25661287308,0.021444557891344,0.8066931378417
173.25661287308,0.021464901431542,0.8066931378417
178.25661287308,0.021472849013001,0.8066931378417
183.25661287308,0.021472883424779,0.8066931378417
188.25661287308,0.021472958561866,0.8066931378417
193.25661287308,0.021472966693547,0.8066931378417
198.25661287308,0.021472966693547,0.8066931378417
203.25661287308,0.02147300750837,0.8066931378417
208.25661287308,0.02147310008659,0.8066931378417
213.25661287308,0.021473675218009,0.8066931378417
218.25661287308,0.021473893815316,0.8066931378417
223.25661287308,0.02147426138973,0.8066931378417
228.25661287308,0.021489977799856,0.8066931378417
233.25661287308,0.021601303699751,0.8066931378417
238.25661287308,0.021601432113257,0.8066931378417
243.25661287308,0.021606579522956,0.8066931378417
248.25661287308,0.021624472943553,0.8066931378417
251.53786287308,0.021759442203347,0.8066931378417
251.5722867012,0.021794785280038,0.8066931378417
251.63490138054,0.021837237560647,0.8066931378417
251.82598621738,0.021931584277214,0.8066931378417
252.40913086107,0.022166645206683,0.8066931378417
253.0156064513,0.022387214544887,0.8066931378417
253.03254711024,0.022398588699886,0.8066931378417
253.04340902566,0.02251042251242,0.8066931378417
253.0765569609,0.022564984517398,0.8066931378417
253.17771643123,0.022686800466771,0.8066931378417
253.48643063511,0.022873388271105,0.8066931378417
253.563916835,0.022915681400801,0.8066931378417
253.57863747537,0.023073518647752,0.8066931378417
253.62356130461,0.023174958846751,0.8066931378417
253.69540490681,0.023218924379341,0.8066931378417
253.70092337719,0.02327529269621,0.8066931378417
253.71726657106,0.023423801140424,0.8066931378417
253.7537888985,0.023540215036483,0.8066931378417
253.75884269188,0.023593281246801,0.8066931378417
253.77073393047,0.023710079470241,0.8066931378417
253.79277343262,0.023868680823825,0.8066931378417
253.79865682245,0.023888217009549,0.8066931378417
253.80255743569,0.023957645553448,0.8066931378417
253.80796494494,0.024941730392009,0.8066931378417
253.81340657686,0.025790942315101,0.8066931378417
253.82009521671,0.026436936476812,0.8066931378417
253.82830500437,0.026945853003744,0.8066931378417
253.8346837884,0.027200848231766,0.8066931378417
253.84091306968,0.02739496136012,0.8066931378417
253.84699635218,0.027545849976469,0.8066931378417
253.85171621551,0.02765812237153,0.8066931378417
253.85900797173,0.027802519387332,0.8066931378417
253.86794802413,0.027947631525235,0.8066931378417
253.87667854405,0.028056832622198,0.8066931378417
253.88520444241,0.028145985001777,0.8066931378417
253.89183625607,0.028215894931687,0.8066931378417
253.90203537357,0.028303362249152,0.8066931378417
253.91199544925,0.028364190907815,0.8066931378417
253.91974970864,0.02841175964133,0.8066931378417
253.93131210855,0.028465429001945,0.8066931378417
253.94093210713,0.028508039757475,0.8066931378417
253.95195887096,0.028552071598315,0.8066931378417
253.96759113577,0.02858409773164,0.8066931378417
253.97810707723,0.028624033260592,0.8066931378417
253.98868937679,0.028657014978254,0.8066931378417
254.01443556899,0.0286912071266,0.8066931378417
254.02705065312,0.028726352619925,0.8066931378417
254.03937007121,0.028750481207946,0.8066931378417
254.07585457225,0.028752326988227,0.8066931378417
254.18719643332,0.028779795283841,0.8066931378417
254.3385728908,0.028823271973369,0.8066931378417
254.34959054161,0.028844052710937,0.8066931378417
254.36034996624,0.028895917679095,0.8066931378417
254.36869792865,0.028917035561315,0.8066931378417
254.39342078821,0.028926814365328,0.8066931378417
254.468868968,0.02895107000658,0.8066931378417
254.58404854929,0.028969010210226,0.8066931378417
254.59331664937,0.028998839290365,0.8066931378417
254.60314092909,0.02905506074444,0.8066931378417
254.61171839407,0.029073228972239,0.8066931378417
254.62288165241,0.029080337605593,0.8066931378417
254.63310678747,0.029117515165233,0.8066931378417
254.64339644557,0.029160549943239,0.8066931378417
254.65755252291,0.029185558309144,0.8066931378417
254.66707542201,0.029225073545279,0.8066931378417
254.67665841289,0.029265336321653,0.8066931378417
254.69389470769,0.029292258012329,0.8066931378417
254.70498082133,0.029332268563398,0.8066931378417
254.716136891,0.029365686391801,0.8066931378417
254.73620257906,0.029400401160184,0.8066931378417
